Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
12,1,5,1022,11,51,27,1076,N
10,18,2,800,4,4,27,229,N
7,11,2,1633,8,30,26,605,Y
1,25,3,1843,11,51,144,562,N
2,26,6,1339,10,12,117,328,N
2,26,6,1733,18,12,17,868,N
7,8,5,1834,2,125,12,851,N
1,19,4,1504,6,12,13,732,N
1,19,3,2202,5,66,60,1123,Y
9,14,3,1347,5,106,27,238,N
3,24,5,1114,5,7,55,1532,N
11,29,2,2015,6,0,3,332,N
2,1,3,1431,1,17,1,468,N
10,19,4,858,10,23,36,849,N
10,30,7,1418,6,0,76,545,Y
2,11,5,1152,0,12,37,1464,N
12,10,7,1229,5,66,0,987,N
6,24,5,1539,5,7,13,906,Y
9,30,5,1035,11,51,29,1324,N
10,25,3,700,4,9,127,283,N
9,22,5,1231,4,55,43,484,N
6,30,5,1551,1,1,105,205,N
10,6,4,1505,10,12,91,247,N
7,31,7,1221,15,12,60,641,N
7,3,1,1803,8,30,28,978,N
6,11,7,1641,9,12,60,641,Y
11,6,1,1019,3,137,60,776,N
8,17,4,1612,0,27,0,1389,N
1,14,6,834,4,4,1,989,N
9,20,2,1325,7,19,6,388,N
4,28,4,1526,9,23,37,1846,Y
7,31,1,2137,4,42,138,377,N
7,11,1,1333,0,46,0,247,N
7,1,6,1010,10,23,97,177,N
12,9,6,1228,6,67,5,214,N
2,4,5,1908,5,7,97,503,N
10,13,5,1046,4,72,17,1009,N
6,14,2,629,0,19,0,1172,N
5,12,4,805,1,17,5,544,Y
9,9,6,1021,14,10,65,735,N
5,13,5,1827,4,4,68,1844,Y
7,7,4,1722,0,12,9,1660,Y
2,27,7,1826,13,19,99,289,N
1,7,6,1420,4,8,17,325,N
8,23,2,1953,3,23,117,588,N
6,7,2,1555,12,163,6,216,N
10,29,6,1114,9,30,60,1024,N
2,10,5,1723,4,55,38,443,N
1,6,4,2030,20,0,99,749,Y
5,28,7,1955,0,12,119,281,Y
11,8,3,2000,4,35,65,511,N
7,27,3,654,2,44,12,201,N
4,7,5,1417,0,22,103,461,N
7,2,6,1305,0,90,0,448,N
4,6,3,525,7,163,13,227,N
11,18,5,1249,18,20,17,647,Y
7,19,3,1541,11,51,2,1091,N
4,27,3,805,4,72,121,279,N
6,16,4,557,9,27,60,1619,N
7,17,1,656,4,48,127,737,N
9,18,1,1551,6,61,13,515,Y
11,29,2,1100,2,127,12,308,N
6,29,4,1809,9,23,50,412,Y
6,20,2,908,9,23,88,867,N
11,6,1,645,14,19,88,413,N
5,19,5,1601,15,4,60,895,Y
2,3,5,643,0,55,61,806,N
5,26,4,1509,3,3,135,627,N
3,19,7,1732,2,60,99,246,Y
4,5,2,1630,18,23,17,1440,N
11,11,6,1118,3,16,207,150,N
12,7,3,750,4,104,31,584,N
5,17,2,1252,3,48,11,258,N
4,26,2,1037,0,12,105,1192,N
6,22,3,1207,8,239,9,680,N
6,8,3,1355,10,12,132,190,N
7,11,1,740,4,8,17,325,N
9,14,4,845,3,3,194,679,N
8,16,2,11,20,0,79,528,Y
9,1,5,2100,7,82,88,752,N
6,23,5,1944,3,237,37,238,Y
12,14,4,927,2,51,44,295,N
6,25,6,1235,12,1,6,256,N
3,14,2,1325,12,96,13,552,N
12,5,2,1933,3,16,55,626,N
12,20,2,1756,3,36,11,911,Y
3,9,4,1620,10,1,11,412,Y
10,14,5,1506,6,0,103,692,N
6,24,6,753,11,30,35,2401,N
12,3,6,1113,1,17,105,331,N
12,24,7,935,1,47,1,861,N
1,24,1,2054,13,19,52,284,N
2,11,6,1356,0,67,11,612,Y
10,3,1,1240,4,120,31,2237,Y
1,5,3,1544,11,60,20,2454,N
8,7,1,1437,4,46,40,248,N
3,11,5,1736,11,51,73,1334,N
9,5,1,2025,3,16,199,320,N
7,26,3,1801,6,82,34,1449,N
3,14,1,1921,6,0,27,594,N
12,19,2,1149,11,21,12,965,N
5,14,6,1438,11,51,20,1379,N
8,9,2,1443,15,25,60,853,N
8,22,1,1108,6,105,13,481,N
2,27,1,1550,4,50,40,189,N
3,23,3,2040,7,39,118,922,Y
11,19,6,1320,18,72,31,762,N
2,7,2,820,6,61,88,1249,N
7,19,3,1614,0,57,13,595,N
5,30,2,1133,12,174,13,238,N
7,10,7,2126,1,17,57,631,N
4,18,2,1051,0,12,20,1235,N
6,29,3,704,5,66,97,231,N
9,10,7,556,3,49,37,153,N
3,16,3,742,20,42,157,880,N
5,30,2,1922,4,69,18,294,N
1,31,2,1613,20,12,127,1217,N
10,1,6,1536,0,12,105,1192,N
10,5,3,1101,5,23,3,491,N
3,3,5,1358,0,12,20,1235,N
5,1,1,1825,11,0,12,689,N
6,2,4,1818,3,115,60,679,Y
2,22,2,2134,2,51,115,201,Y
3,17,4,727,11,67,12,1208,N
6,22,4,1626,8,62,283,252,Y
10,12,3,923,11,60,1,938,N
1,14,6,1405,20,86,0,984,N
8,10,3,1740,4,55,47,612,N
11,22,3,1419,9,63,60,846,N
7,15,6,823,3,16,60,391,N
4,17,1,1254,10,147,0,785,N
5,27,5,845,4,92,39,307,N
8,14,1,726,4,86,38,534,N
8,23,2,2020,9,28,9,679,N
1,31,2,926,6,10,13,1587,N
12,18,1,834,11,60,41,1569,N
8,31,3,1757,20,45,172,464,Y
4,17,7,1609,5,136,27,374,N
12,17,7,913,0,2,11,647,N
5,8,1,637,11,51,35,1400,N
11,6,7,1720,4,30,42,564,N
6,19,1,1429,6,45,5,185,N
1,5,4,805,4,50,82,756,N
9,14,4,2131,19,39,47,1005,Y
12,16,6,1147,20,181,47,828,N
8,2,3,554,5,60,27,487,N
1,10,1,1021,6,34,47,2158,N
8,12,5,1730,3,3,34,391,Y
2,12,6,1833,20,196,13,644,Y
1,20,5,2035,8,28,9,679,N
10,1,7,2150,12,0,201,449,Y
1,12,3,1115,0,57,127,946,N
5,30,2,1801,9,0,11,606,Y
6,22,4,910,2,51,0,224,N
12,2,6,757,0,141,0,1313,N
5,13,5,1126,7,19,6,388,N
1,5,4,1400,4,156,24,1111,Y
10,1,6,1447,20,0,103,692,N
10,6,4,1924,1,17,27,500,N
12,1,5,1357,6,30,34,689,Y
3,21,2,2104,8,202,54,539,N
2,2,4,823,1,10,24,1009,N
2,24,4,1625,6,60,34,1968,N
11,30,4,1651,9,156,60,349,Y
4,9,7,1754,0,57,1,193,N
7,20,3,1045,7,212,6,701,N
8,30,3,1839,10,27,27,501,Y
1,28,5,1750,0,12,10,1438,N
1,31,1,2349,18,11,17,256,N
1,25,2,1411,3,156,60,349,N
4,6,3,1152,5,66,189,207,N
4,19,3,1644,2,92,11,316,N
2,19,6,1311,1,120,51,646,Y
8,10,4,1647,6,61,13,515,Y
2,27,1,600,11,34,12,1379,N
6,24,5,1019,0,128,1,1189,Y
1,14,5,2117,0,57,127,946,Y
12,2,6,1521,10,217,11,130,Y
2,25,5,632,6,61,13,515,N
3,1,3,625,0,30,8,1710,N
11,16,3,1611,13,23,30,589,N
11,5,6,1631,3,16,194,436,N
4,22,5,101,19,3,48,1626,N
10,13,4,1319,1,1,11,412,N
7,9,7,1126,11,11,35,2227,N
12,10,7,2107,5,66,61,1145,N
11,18,6,904,16,53,81,163,N
1,3,2,1058,9,14,11,296,Y
4,6,3,1158,18,156,17,328,N
3,7,1,546,10,106,0,853,N
12,5,2,2106,19,39,47,1005,Y
6,22,3,958,5,38,16,408,N
8,29,2,831,14,19,103,926,N
11,27,7,659,6,21,20,2342,N
7,26,2,1317,10,118,11,588,Y
8,18,5,1949,19,84,48,274,N
12,20,3,1627,0,12,11,802,Y
10,10,1,2005,0,57,20,2342,N
4,30,7,2113,9,23,92,723,Y
6,13,2,1045,3,72,136,106,N
2,1,3,655,1,14,51,346,N
1,30,7,1219,1,98,51,428,Y
11,6,1,1148,3,3,162,964,N
6,13,2,2128,5,66,43,814,N
7,12,2,1934,6,82,20,1900,Y
11,15,3,727,1,1,88,496,N
8,16,3,1753,4,4,138,838,N
5,9,2,1259,5,51,16,1034,N
11,14,2,2006,10,23,50,412,N
1,11,2,1750,0,91,11,4184,N
3,12,7,810,20,0,116,644,N
3,15,2,1239,1,17,43,329,N
7,1,6,610,14,139,17,598,N
5,27,6,910,14,23,67,577,N
4,9,7,1717,0,12,20,1235,Y
9,22,4,2035,4,10,55,304,Y
5,1,1,1325,4,4,29,668,N
5,9,1,640,2,151,35,1133,N
10,22,7,1616,4,32,20,308,N
3,2,3,1720,4,76,44,276,N
2,26,6,1045,4,4,103,405,N
2,1,3,56,11,62,9,1449,N
4,14,5,850,2,92,30,288,N
1,9,7,1416,13,66,30,383,N
7,27,4,1000,4,50,40,189,N
1,8,7,1445,4,148,40,293,N
11,4,6,657,11,113,12,817,N
9,20,3,1359,9,48,60,770,N
8,19,5,1717,9,51,11,925,N
7,10,1,1821,4,47,138,290,N
1,6,4,851,9,28,20,337,N
11,21,2,704,4,148,18,341,N
10,7,6,1442,11,51,74,667,N
12,13,2,2235,1,47,64,196,N
5,7,7,2043,7,82,165,419,N
6,14,2,1059,5,36,16,725,N
9,10,6,1819,18,10,31,256,N
10,2,7,1457,0,12,103,460,N
4,17,7,1747,7,82,103,539,N
4,30,7,1114,9,3,17,602,N
2,11,5,2138,13,19,50,183,N
10,15,7,1125,3,34,55,109,Y
4,3,1,1125,2,17,12,913,N
5,10,3,1829,1,47,50,267,N
12,29,4,1440,0,12,3,432,N
5,18,3,854,9,57,30,921,N
4,28,5,1305,4,86,80,1552,N
5,15,1,1954,10,44,0,354,Y
3,3,4,1443,2,14,12,986,N
7,23,6,2112,13,19,52,284,N
7,19,2,1920,12,0,155,352,Y
2,22,2,846,9,51,60,861,N
6,13,1,1247,9,25,30,2253,N
4,27,3,2130,4,25,17,304,N
12,18,1,740,0,12,5,1389,N
10,7,6,1439,4,46,31,1069,N
9,1,5,937,15,3,62,525,N
2,27,1,1313,11,0,35,745,Y
12,26,2,1510,7,42,88,370,N
6,25,6,1010,10,2,8,667,N
7,5,3,757,20,12,127,1217,N
3,2,4,1727,12,16,8,1156,N
5,17,3,1126,3,228,34,217,N
12,22,4,1525,0,17,0,936,N
5,11,4,1405,4,8,26,389,N
10,14,6,1251,4,4,4,423,Y
1,3,2,1625,7,82,66,330,N
6,23,5,1735,20,94,5,396,Y
11,9,3,652,9,7,11,334,N
12,17,7,1108,11,30,35,2401,N
12,16,6,1623,10,207,11,122,Y
1,27,4,835,0,57,27,1145,Y
9,10,6,1259,8,30,185,1533,Y
10,27,4,1130,4,76,39,937,N
11,8,2,1515,4,76,1,848,N
1,9,1,1830,20,94,13,528,N
3,6,1,1227,12,138,13,952,N
12,8,4,1958,4,72,26,479,N
9,15,4,2015,4,2,127,255,Y
8,18,4,620,7,33,6,513,N
11,30,3,1317,3,77,60,197,Y
2,5,7,1832,2,82,35,569,Y
10,7,5,1001,6,16,48,1989,N
8,6,7,755,4,32,28,342,N
8,27,6,724,3,28,26,86,N
7,18,1,2040,12,16,10,585,N
12,18,1,1659,4,56,103,1048,N
4,11,1,859,2,29,2,450,N
3,12,6,1534,10,23,2,316,N
9,30,5,624,5,55,27,457,N
2,27,7,1415,4,11,42,345,Y
1,16,1,2232,2,51,22,1201,Y
12,25,7,647,21,91,21,100,N
3,9,3,1638,6,16,47,1887,N
7,9,7,1840,6,0,16,906,N
1,30,1,630,7,1,48,340,N
7,17,7,915,5,45,27,632,Y
11,10,5,607,15,30,60,1024,N
11,22,2,2256,0,23,16,334,Y
12,31,7,1617,1,47,37,2521,N
6,28,2,1834,0,12,37,1464,N
3,18,5,715,4,98,127,515,N
4,8,6,758,6,45,147,1249,N
6,18,7,918,5,5,13,332,N
9,21,3,1714,1,21,5,1076,N
11,28,2,1620,14,121,21,102,N
3,12,7,1850,4,143,76,1052,N
8,10,3,1030,4,10,55,304,N
5,21,7,1433,12,48,34,1156,Y
9,23,5,1355,0,100,11,849,N
3,17,5,1820,7,213,6,136,N
3,4,6,1307,0,12,18,190,N
9,25,7,1056,1,47,92,212,N
5,12,5,2022,3,30,24,129,N
7,28,5,1055,1,45,51,728,N
2,21,1,930,3,23,113,240,Y
11,11,6,930,14,192,11,160,N
11,9,4,922,6,0,100,215,N
6,10,6,752,10,33,0,304,N
5,5,5,652,5,254,27,98,N
10,28,5,1637,10,173,0,695,N
12,16,5,854,5,67,16,931,N
7,17,1,1004,1,10,24,1009,N
11,26,6,1130,2,113,12,817,N
11,14,1,1317,15,3,103,533,N
5,17,2,2046,10,12,45,408,Y
7,23,7,2030,11,57,35,1086,N
5,23,2,1448,1,10,60,602,N
8,19,5,2223,3,16,7,521,N
2,14,2,1056,3,118,11,588,N
7,25,2,1420,5,7,12,1034,N
12,2,6,1602,1,10,0,868,N
8,22,2,551,2,256,12,127,N
12,12,1,1225,3,107,60,637,Y
8,28,1,1450,4,20,31,397,N
11,17,4,1824,0,57,0,1121,N
5,18,4,1310,10,23,137,286,Y
5,8,1,1102,1,45,51,728,N
3,31,5,2005,6,99,13,191,N
3,16,3,1628,1,47,57,992,N
5,28,6,1350,11,60,47,998,N
12,3,7,1153,6,0,166,272,N
4,25,1,1527,9,86,11,1005,N
8,2,2,1852,11,51,88,1597,N
7,6,4,1749,4,30,31,866,Y
7,19,2,2220,6,37,13,761,Y
9,7,4,1850,10,2,5,431,N
1,21,5,1618,3,97,34,601,Y
10,23,1,921,5,7,60,680,N
9,13,2,654,5,16,27,1481,N
9,6,3,1743,14,19,43,631,Y
6,2,4,2158,10,45,211,201,N
8,25,4,2306,6,0,92,852,Y
11,26,6,2028,4,76,17,1020,Y
11,23,4,1536,9,91,37,2338,Y
11,2,4,1828,1,105,29,198,Y
7,10,7,1258,1,2,105,227,N
1,21,5,1912,9,39,37,2586,N
10,6,5,820,15,34,37,337,N
4,14,5,1758,6,0,1,403,N
5,15,7,1910,0,23,93,585,N
4,4,2,2052,7,27,25,641,Y
7,5,2,2137,0,0,0,732,Y
5,18,3,800,3,184,34,269,N
12,17,7,1811,11,60,10,2548,Y
8,1,1,1555,5,51,3,469,N
7,5,3,1002,9,23,41,1041,N
9,12,2,1105,10,23,201,810,N
3,27,7,819,10,221,0,113,N
7,2,6,1857,19,45,1,1121,N
1,12,4,1150,4,148,40,293,N
2,5,6,1406,3,11,102,258,N
5,3,3,756,11,51,47,787,N
6,5,7,1648,6,0,66,306,N
7,14,4,627,8,10,9,1107,N
8,17,4,832,5,5,20,1619,N
9,19,1,1535,6,0,47,406,N
2,2,3,654,7,222,6,350,N
8,10,3,1505,7,82,97,98,Y
6,1,3,1742,12,16,31,368,N
10,3,1,633,9,28,88,2704,N
6,17,6,1555,12,0,144,134,Y
2,19,7,1231,1,88,51,168,N
5,30,2,1304,9,23,20,1745,N
12,5,2,1039,3,118,11,588,N
10,20,5,1903,5,66,16,528,N
1,30,1,654,3,224,34,175,N
4,5,3,1440,4,42,82,588,N
8,23,2,2102,17,86,97,828,Y
7,5,2,1850,0,12,37,1464,Y
5,20,5,1945,4,11,9,866,N
9,22,4,1515,4,34,103,1363,N
11,3,5,1043,2,51,17,1009,N
5,24,2,1500,5,7,137,603,N
10,2,1,1455,7,0,114,774,Y
1,5,3,1633,0,16,0,988,N
10,21,6,1748,10,232,0,394,N
10,21,5,725,11,51,29,1324,N
12,20,2,1101,20,76,13,696,N
8,8,1,1811,2,18,35,446,Y
7,20,4,1139,10,27,88,185,N
6,22,3,1640,3,223,34,387,N
10,11,2,550,7,241,6,383,N
12,13,2,2053,18,86,31,2039,N
9,29,5,1845,12,182,13,151,N
12,20,2,1251,7,17,5,544,N
2,6,7,1912,6,82,35,569,N
11,26,7,1010,8,63,68,371,N
3,15,3,1900,12,132,34,205,N
11,19,7,1105,4,20,107,358,N
5,28,7,704,5,34,3,1619,N
9,9,5,1430,4,22,91,239,Y
1,20,5,1255,2,27,2,418,N
1,7,6,1501,9,0,11,606,N
5,20,6,826,8,30,20,954,Y
4,6,4,917,4,42,18,1342,N
2,20,7,1110,8,10,9,1107,N
12,18,7,642,11,60,47,998,N
10,11,2,1006,0,23,36,849,N
9,25,1,1310,11,51,50,1117,N
3,31,5,654,20,0,1,403,N
11,7,1,1500,7,113,88,1011,N
8,14,1,1109,1,113,105,634,N
11,8,3,741,0,57,0,1121,N
10,31,1,835,12,0,23,317,N
11,10,4,1751,1,47,1,861,N
4,26,3,1722,6,0,41,874,N
1,12,3,1645,10,34,102,209,N
12,10,6,1900,7,39,27,508,N
6,15,3,1750,3,140,20,86,N
3,1,2,1912,2,19,35,213,Y
10,9,1,2019,0,23,37,1846,N
5,26,4,2024,0,23,38,647,Y
8,24,3,638,9,25,37,447,N
4,3,1,826,14,19,22,157,N
7,18,2,1439,14,88,30,441,Y
7,12,2,936,3,144,37,326,N
3,27,7,654,3,111,60,517,N
2,16,4,1320,7,47,6,507,N
8,2,3,1503,4,25,68,446,N
5,22,7,650,8,11,24,762,N
3,23,3,645,4,56,127,842,N
4,13,4,1254,6,31,13,366,N
8,13,7,1022,20,47,1,861,N
11,22,3,2247,9,53,20,2556,N
12,16,6,805,14,13,17,1149,N
6,11,7,711,12,0,52,712,N
1,20,5,1215,7,241,6,383,N
8,7,1,1302,4,20,55,480,Y
8,7,1,1845,6,86,13,403,N
4,16,6,1727,1,67,29,119,N
7,20,4,1018,4,92,17,1737,N
6,14,3,923,20,66,127,408,N
6,16,4,2315,1,17,111,256,N
5,18,4,1351,9,39,20,2475,N
3,8,2,1103,0,12,27,987,N
5,28,7,656,5,106,1,1066,N
12,9,6,848,9,138,11,843,N
2,11,5,1126,1,113,105,634,N
9,6,2,1544,10,23,137,286,N
4,3,1,547,20,60,13,745,N
6,8,3,1219,3,30,121,224,N
3,29,3,1549,11,51,11,925,N
9,18,1,600,11,51,13,689,N
1,22,6,836,10,23,14,296,Y
3,24,5,1215,20,0,16,906,N
3,15,3,1221,6,61,88,1249,N
5,8,7,1549,3,34,112,833,N
8,17,4,1028,1,45,29,280,N
4,25,1,859,11,128,35,1608,N
2,17,4,1016,11,10,35,2133,N
2,28,1,1505,4,131,31,1624,N
9,13,3,1225,5,51,27,1076,N
9,14,4,1620,4,11,34,368,Y
9,30,6,550,19,1,48,340,N
2,27,7,559,5,60,27,487,N
1,5,4,1457,11,57,12,964,N
3,28,1,1229,4,34,26,373,N
8,21,7,1257,6,34,34,590,N
10,25,3,1943,1,17,105,331,N
2,15,3,1925,0,23,74,1236,N
1,5,4,1230,12,0,225,247,N
3,12,6,2058,9,23,1,1005,N
6,25,6,1639,0,12,55,1171,N
2,3,5,657,19,39,76,1028,N
3,27,1,1723,0,12,16,852,N
3,24,5,1452,10,12,173,140,N
10,26,4,727,1,45,29,280,N
5,29,7,721,17,45,39,861,N
10,26,3,1602,19,39,179,2465,N
4,10,1,1054,2,67,2,310,Y
1,26,4,1317,15,3,103,533,N
11,14,2,640,14,137,17,261,N
6,6,2,1441,10,63,10,342,N
12,13,3,1631,4,35,24,543,N
12,5,2,1342,1,45,105,399,N
7,15,5,1357,3,171,34,200,N
6,18,6,1420,4,11,20,236,N
5,3,3,1030,7,82,61,948,N
8,17,4,2055,1,11,10,386,N
7,30,6,1535,2,51,129,595,N
8,28,7,1801,9,39,37,2586,N
5,18,3,2145,4,34,10,308,Y
1,29,7,1004,11,60,2,404,N
2,13,7,2203,7,0,79,528,N
12,9,5,1235,2,92,11,316,N
6,14,3,2036,9,28,9,679,Y
10,3,2,1129,9,39,37,2586,N
7,30,6,1139,3,3,162,964,N
2,9,4,1214,14,3,13,1199,N
10,6,4,1016,0,67,61,920,N
11,17,4,1950,10,76,0,247,N
3,13,7,1510,0,12,3,432,N
3,20,1,1527,3,83,60,916,Y
1,18,3,857,1,42,29,90,Y
11,6,1,1624,11,51,27,1076,Y
11,26,7,1502,0,27,0,1389,N
8,20,7,708,1,19,51,321,N
2,15,3,613,9,30,37,679,N
6,6,1,1538,0,23,17,1440,Y
9,17,6,758,9,35,60,957,N
8,11,5,1542,9,16,11,1249,N
2,11,6,1141,3,3,58,916,Y
2,20,1,914,2,51,117,542,N
7,7,5,1440,19,21,48,1069,N
6,28,3,829,1,30,17,1107,N
10,30,7,1620,4,4,2,307,N
7,15,6,556,8,149,9,224,N
12,1,4,1015,10,34,169,267,N
11,21,1,1503,9,3,68,957,Y
3,19,6,1030,18,10,14,1671,N
7,20,4,1040,19,86,48,944,N
12,15,5,1223,8,20,9,605,N
4,19,2,1726,9,3,65,649,N
8,14,1,1320,2,66,35,487,N
9,25,1,1918,10,67,5,214,Y
8,24,4,1935,2,92,38,416,Y
6,14,3,1020,5,55,27,457,N
11,21,1,1141,10,32,55,417,N
6,6,2,2315,14,19,51,321,Y
7,6,3,1001,11,60,2,404,N
2,23,4,1049,0,12,43,919,N
7,6,4,1235,20,94,5,396,N
10,13,4,1527,4,47,1,861,N
4,11,1,2151,8,201,54,261,N
11,7,1,1122,12,103,13,208,N
8,20,7,946,0,47,77,1576,N
6,14,2,1553,6,0,8,483,N
10,2,1,1806,2,60,50,319,Y
4,12,3,1800,14,55,30,542,N
1,9,1,1050,2,51,144,562,N
5,13,6,1412,8,62,56,399,Y
7,13,4,724,5,179,16,375,N
6,23,5,2217,9,3,55,853,Y
9,10,7,1641,4,3,82,1013,N
5,8,7,1247,10,37,11,693,N
3,24,5,1620,4,37,40,181,N
8,15,1,1313,20,0,97,432,N
5,2,1,1023,18,10,9,1107,N
8,18,4,2000,4,100,39,842,N
8,23,2,1650,10,260,0,140,N
5,10,2,2026,9,3,68,957,N
8,10,3,605,4,151,39,423,N
7,15,6,1145,6,42,13,576,N
3,17,4,944,18,10,60,602,N
3,29,3,850,9,28,32,2338,N
11,12,7,2230,2,60,51,529,Y
6,4,7,835,4,143,39,765,N
10,20,5,609,0,2,0,1062,N
3,10,5,1703,1,138,105,407,N
2,23,4,1724,5,66,38,501,N
11,15,3,1450,10,45,38,612,Y
2,20,7,1057,2,5,35,946,N
9,1,4,750,4,22,41,248,N
7,17,7,113,11,11,12,1222,N
12,10,7,1903,5,66,41,1215,N
11,27,7,1723,11,60,55,2425,N
9,28,3,1530,2,43,35,850,N
10,8,7,1922,12,51,13,689,Y
8,7,1,852,6,63,13,1919,N
1,28,5,1258,7,210,6,181,N
3,26,7,1322,0,110,61,1811,N
12,31,7,1041,20,61,13,515,Y
12,19,1,1435,7,131,48,662,N
3,3,5,1201,6,9,13,859,N
9,14,4,2146,1,17,92,646,N
9,7,3,1610,7,45,154,95,N
1,3,2,1426,6,27,13,761,Y
9,23,6,1849,0,12,61,1121,Y
9,25,1,737,21,53,86,216,N
7,29,5,1535,4,32,55,417,N
11,26,7,2050,14,3,59,212,N
4,20,4,1322,12,0,115,876,N
2,12,6,1937,12,0,66,306,N
9,24,6,852,3,28,65,522,N
5,29,1,1016,0,28,20,337,N
1,23,1,1941,15,3,18,775,N
9,24,6,1824,3,16,59,217,N
1,6,5,900,7,48,6,307,N
5,28,7,1307,0,28,0,1464,N
1,15,6,656,10,60,88,200,Y
4,23,6,742,9,16,11,1249,N
6,16,5,1627,11,60,61,1086,N
12,11,7,2052,0,12,60,641,N
10,18,3,1918,2,51,66,986,Y
6,25,6,1454,7,82,63,136,N
11,15,3,1457,4,48,39,251,N
7,15,5,1443,0,12,133,448,N
10,30,1,1446,2,51,218,308,N
3,30,4,936,19,68,68,353,N
7,23,6,951,3,16,62,347,Y
4,25,1,938,2,60,156,631,N
12,21,3,1235,4,22,96,296,Y
4,24,1,1144,15,3,105,1476,N
6,29,4,1506,1,128,51,1474,Y
10,23,7,1624,0,47,0,1302,N
7,13,4,829,6,82,24,1975,N
5,17,3,930,4,11,107,223,N
7,27,4,900,12,0,108,164,N
7,13,4,2049,6,27,13,761,Y
9,14,3,1714,12,280,13,540,N
10,17,1,1118,2,92,19,317,N
9,5,1,1224,0,27,61,1097,N
8,14,7,735,8,34,54,2345,N
9,15,5,1356,20,0,27,594,N
6,8,4,1027,6,0,5,761,Y
7,16,6,1215,7,158,88,181,N
11,30,4,1923,6,0,5,761,Y
5,18,4,1748,4,86,29,861,Y
2,18,6,938,4,22,93,237,N
12,16,5,1840,5,42,16,936,Y
7,20,4,1928,10,12,117,328,N
8,27,7,808,4,86,137,718,N
6,5,1,2143,5,53,20,2556,N
4,3,1,845,4,55,1,616,N
4,15,5,705,4,14,127,336,N
2,14,1,2057,13,19,156,419,N
4,24,7,1805,7,18,6,330,N
5,6,5,1521,2,92,13,554,N
4,19,3,1740,4,4,103,405,Y
4,22,5,750,2,51,103,643,N
12,8,5,1311,9,23,1,1005,N
12,7,3,1306,3,28,169,77,N
3,4,6,911,12,59,13,272,N
12,7,3,2153,0,12,68,1456,Y
1,29,7,1743,1,15,29,211,Y
6,27,2,40,0,34,0,1235,Y
2,4,6,2030,1,47,51,448,Y
11,2,3,820,4,55,1,616,N
2,28,2,1901,9,23,127,622,Y
10,10,1,558,6,34,13,1946,N
7,27,3,1120,7,51,6,871,N
3,6,7,1736,3,23,125,466,Y
12,21,3,1402,11,56,35,998,Y
7,2,7,2008,1,30,31,866,Y
7,31,7,1407,12,0,278,225,N
11,15,3,1248,11,10,35,2133,Y
12,20,2,1347,4,86,46,972,Y
6,16,5,656,20,0,29,665,N
7,12,3,2001,4,72,26,479,Y
10,10,2,1635,14,19,138,418,N
6,3,5,2012,3,75,60,627,Y
7,12,2,1321,18,10,26,647,N
4,2,6,950,4,14,127,336,Y
5,20,5,926,1,21,29,992,N
11,5,7,1555,0,128,48,1597,N
3,7,2,1354,3,137,60,776,Y
11,26,7,1237,5,60,27,487,N
7,3,1,1105,7,14,57,972,N
1,29,7,1255,20,61,13,515,N
9,26,1,1857,0,48,37,1736,N
10,28,5,1132,12,143,13,795,Y
7,20,4,742,6,0,60,1199,N
9,21,4,1700,6,113,13,270,N
3,27,1,1753,8,30,68,671,N
3,15,2,2135,4,10,107,369,N
10,5,4,622,9,51,60,861,N
5,14,6,1415,0,28,0,1464,N
11,27,7,1718,3,149,34,546,Y
4,18,1,935,7,19,6,388,N
10,10,2,1049,4,42,14,336,N
10,28,5,2135,9,23,2,316,N
8,6,6,1205,5,90,27,926,N
1,4,3,1808,15,3,34,391,N
4,17,7,1206,6,30,13,2182,N
11,5,6,1101,5,27,3,963,N
11,19,7,1028,6,57,13,595,N
5,30,1,1907,4,11,10,386,Y
6,20,1,922,18,144,17,369,N
5,22,7,1717,12,0,106,640,N
7,21,5,1843,5,180,27,74,N
4,28,4,2022,19,21,48,1069,N
9,27,2,1040,4,22,41,248,N
6,11,6,1007,5,7,27,528,N
8,9,2,941,6,9,6,661,N
2,16,4,1730,4,35,55,446,Y
5,9,1,1722,1,125,51,213,N
8,29,1,952,1,67,36,357,N
4,19,2,1742,3,214,34,223,N
7,4,2,735,14,53,134,102,N
4,8,5,1904,6,9,13,859,N
3,21,1,744,20,34,0,1235,N
8,8,2,1037,10,67,88,399,Y
1,22,6,633,9,23,60,888,N
8,17,4,1445,9,23,34,1249,N
6,24,6,639,4,11,26,397,N
9,29,4,717,2,181,2,162,Y
5,4,3,1105,4,10,31,256,N
12,31,7,620,12,99,13,191,Y
11,13,1,610,4,34,31,236,N
3,17,5,1908,6,0,9,2182,N
7,17,7,955,12,42,6,430,N
2,12,7,700,12,0,12,689,N
9,15,5,1255,4,41,31,1140,N
12,26,2,1341,2,61,12,861,Y
4,2,6,856,6,82,34,1449,Y
3,15,3,1810,5,4,27,229,N
9,10,6,1836,0,12,17,868,N
9,14,3,1536,1,17,37,2296,N
10,3,1,1259,7,27,38,431,N
5,9,1,1812,20,0,37,2139,Y
2,9,3,1622,10,76,0,247,N
10,30,7,1140,6,57,13,595,Y
7,9,7,627,20,42,13,576,N
6,25,7,1306,1,10,18,872,Y
7,13,4,755,7,82,48,589,N
